2,105,7.0,247.0,246.0,478.0,0.6936274,person
2,106,22.0,262.0,277.0,477.0,0.8044242,person
2,107,39.0,245.0,287.0,478.0,0.7868516,person
2,108,61.0,214.0,279.0,475.0,0.89800054,person
2,109,93.0,224.0,295.0,478.0,0.79126596,person
2,110,133.0,209.0,332.0,477.0,0.9021095,person
2,111,151.0,186.0,370.0,475.0,0.7919381,person
2,112,171.0,205.0,383.0,478.0,0.8290667,person
2,113,200.0,180.0,399.0,477.0,0.8730964,person
2,114,207.0,174.0,383.0,474.0,0.86436975,person
2,115,230.0,181.0,397.0,481.0,0.8633728,person
2,116,252.0,168.0,413.0,480.0,0.8919829,person
2,117,258.0,162.0,436.0,477.0,0.80706096,person
2,118,269.0,171.0,447.0,478.0,0.83857256,person
2,119,288.0,159.0,450.0,480.0,0.91015476,person
2,120,301.0,161.0,449.0,478.0,0.8739772,person
2,121,314.0,160.0,446.0,479.0,0.8981027,person
2,122,319.0,158.0,462.0,475.0,0.9702697,person
2,123,319.0,162.0,474.0,475.0,0.96661603,person
2,124,325.0,164.0,471.0,473.0,0.95932674,person
2,125,336.0,155.0,462.0,463.0,0.99336797,person
2,126,345.0,156.0,463.0,458.0,0.9928827,person
2,127,363.0,153.0,475.0,448.0,0.9820255,person
2,128,372.0,150.0,485.0,429.0,0.82805705,person
2,129,372.0,154.0,489.0,429.0,0.8824672,person
2,130,386.0,146.0,492.0,420.0,0.90346503,person
2,131,394.0,124.0,494.0,411.0,0.986832,person
2,132,397.0,144.0,498.0,398.0,0.9834774,person
2,133,404.0,145.0,507.0,386.0,0.95756966,person
2,134,405.0,140.0,513.0,382.0,0.97103935,person
2,135,408.0,142.0,515.0,382.0,0.9620729,person
2,136,410.0,136.0,513.0,375.0,0.9418617,person
2,137,405.0,132.0,507.0,370.0,0.8323479,person
2,138,409.0,145.0,509.0,372.0,0.61194706,person
2,139,413.0,130.0,509.0,348.0,0.68157226,person
2,140,408.0,126.0,511.0,346.0,0.7061631,person
2,141,412.0,139.0,510.0,343.0,0.52910095,person
2,142,407.0,123.0,507.0,348.0,0.535418,person
2,143,401.0,117.0,498.0,343.0,0.41876385,person
2,144,415.0,133.0,498.0,336.0,0.4576806,person
2,146,408.0,132.0,494.0,319.0,0.75020206,person
