2,00109,553,219,717,478,0.543529,person
2,00110,532,302,715,479,0.9632382,person
2,00111,515,271,704,472,0.8872629,person
2,00112,492,285,691,476,0.96978724,person
2,00113,511,254,681,473,0.98637056,person
2,00114,490,241,673,479,0.9960873,person
2,00115,475,241,645,477,0.9949344,person
2,00116,478,214,632,474,0.99491453,person
2,00117,460,227,628,475,0.99358,person
2,00118,469,207,622,474,0.99627423,person
2,00119,474,200,597,480,0.9949936,person
2,00120,458,202,602,480,0.98557854,person
2,00121,437,186,585,466,0.99720335,person
2,00122,430,191,555,473,0.9956792,person
2,00123,416,192,552,473,0.99590117,person
2,00124,399,177,526,467,0.9971668,person
2,00125,391,175,524,465,0.9979652,person
2,00126,373,174,500,456,0.9972395,person
2,00127,357,164,478,444,0.99529606,person
2,00128,353,172,475,443,0.99358577,person
2,00129,352,166,456,421,0.9963509,person
2,00130,343,159,460,414,0.95938814,person
2,00131,330,157,440,406,0.9828752,person
2,00132,326,159,435,394,0.99757165,person
2,00133,325,166,431,390,0.9859292,person
2,00134,321,150,413,379,0.9948073,person
2,00135,303,145,408,373,0.9859158,person
2,00136,292,153,392,364,0.9841294,person
2,00137,290,151,389,356,0.9981521,person
2,00138,289,151,385,358,0.99682957,person
2,00139,288,144,366,352,0.9926884,person
2,00140,268,154,378,349,0.9575796,person
2,00141,271,153,375,343,0.9386725,person
2,00142,280,155,359,335,0.9808513,person
2,00143,289,167,360,339,0.69650257,person
2,00144,283,159,360,341,0.59043014,person
2,00145,263,150,359,336,0.95879084,person
2,00146,277,149,347,318,0.9408565,person
2,00147,258,149,351,316,0.83686477,person
2,00148,279,150,341,323,0.85273916,person
2,00149,272,156,352,332,0.8541459,person
2,00151,255,171,350,335,0.69799066,person
2,00155,275,162,344,327,0.50465184,cat
2,00157,301,145,363,329,0.77963936,person
2,00158,307,150,388,311,0.990867,person
2,00159,324,141,386,307,0.8032213,person
2,00160,328,137,396,297,0.9926065,person
2,00161,321,125,392,286,0.512793,person
2,00162,334,130,393,279,0.9640198,person
2,00163,336,142,391,279,0.9296031,person
2,00165,317,126,383,261,0.9362555,person
2,00166,314,127,379,259,0.9210218,person
2,00167,321,125,374,256,0.97762203,person
2,00168,322,133,374,250,0.89791465,person
2,00170,328,135,375,245,0.8241113,person
2,00171,327,117,372,245,0.8725677,person
2,00174,327,128,372,232,0.85159653,dog
2,00177,320,123,362,214,0.6718785,person
2,00188,304,120,336,204,0.8076924,person
2,00191,296,121,331,201,0.59337425,person
2,00300,290,115,325,204,0.60820603,person
2,00311,290,118,327,216,0.90820134,person
2,00314,288,124,329,224,0.8405423,person
2,00316,291,124,330,227,0.53562295,person
2,00319,292,123,335,234,0.94930214,person
2,00320,292,124,339,236,0.5858619,person
2,00322,295,125,339,244,0.94840264,person
2,00323,293,123,338,250,0.9420966,person
2,00324,293,130,343,249,0.9584743,person
2,00325,293,127,344,251,0.98826575,person
2,00326,294,129,344,252,0.9677586,person
2,00327,293,131,345,258,0.94926333,person
2,00328,293,129,344,259,0.951505,person
2,00329,297,133,351,257,0.8704035,person
2,00331,298,131,354,260,0.9646203,person
2,00332,299,133,351,270,0.9294421,person
2,00333,299,127,352,266,0.7435952,person
2,00334,302,135,362,271,0.99112964,person
2,00335,305,133,364,273,0.982682,person
2,00336,308,132,361,281,0.8683879,person
2,00337,310,131,363,286,0.8871629,person
2,00338,308,132,365,281,0.97235805,person
2,00339,311,134,376,293,0.9765231,person
2,00340,315,132,374,293,0.9416483,person
2,00341,310,133,369,297,0.9680269,person
2,00342,308,137,367,301,0.99055123,person
2,00343,308,138,367,311,0.9814447,person
2,00344,306,142,379,310,0.98628753,person
2,00345,310,141,377,313,0.9731179,person
2,00346,309,144,373,326,0.9597226,person
2,00347,308,146,370,320,0.98619264,person
2,00348,303,143,368,330,0.9902574,person
2,00349,302,150,376,325,0.9915426,person
2,00350,304,153,371,325,0.98776126,person
2,00351,301,163,369,336,0.9452108,person
2,00352,299,202,363,330,0.5978864,sheep
2,00353,303,225,362,320,0.63308054,horse
2,00356,303,175,369,337,0.54065573,cat
2,00357,307,165,369,334,0.8356022,person
2,00358,306,154,369,332,0.97712475,person
2,00359,291,153,374,332,0.9806459,person
2,00360,277,152,385,332,0.9708495,person
2,00361,290,149,387,335,0.99239653,person
2,00362,299,149,386,334,0.9801894,person
2,00363,315,146,384,338,0.99514645,person
2,00364,310,144,384,341,0.9748336,person
2,00365,313,153,391,340,0.99575585,person
2,00366,318,162,396,351,0.9963567,person
2,00367,329,150,403,355,0.9911289,person
2,00368,327,149,406,366,0.86079526,person
2,00369,330,159,408,371,0.99715734,person
2,00370,327,150,422,372,0.9980234,person
2,00371,334,156,425,392,0.9979144,person
2,00372,339,160,431,392,0.99907625,person
2,00373,344,169,436,413,0.9980118,person
2,00374,338,169,437,417,0.999064,person
2,00375,342,173,459,434,0.99906796,person
2,00376,361,178,464,444,0.99837035,person
2,00377,371,176,475,452,0.99818355,person
2,00378,375,190,482,472,0.9977356,person
2,00379,377,177,500,472,0.99918765,person
2,00380,390,195,520,476,0.99843293,person
2,00381,421,196,539,476,0.9956418,person
2,00382,425,204,558,473,0.99763775,person
2,00383,436,212,568,475,0.99023646,person
2,00384,442,206,593,480,0.99073786,person
2,00385,466,232,609,480,0.9912272,person
2,00386,481,223,640,477,0.9956806,person
2,00387,498,257,659,480,0.9905111,person
2,00388,512,251,676,475,0.9894992,person
2,00389,525,273,709,471,0.8005326,person
3,00106,559,358,713,474,0.6358964,person
3,00108,550,310,709,474,0.95743173,person
3,00109,540,302,712,472,0.982313,person
3,00110,509,269,696,478,0.88547486,person
3,00111,487,265,689,480,0.9900727,person
3,00112,508,263,683,476,0.9837557,person
3,00113,496,237,674,478,0.9964868,person
3,00114,469,238,662,480,0.99658537,person
3,00115,475,215,635,475,0.99478793,person
3,00116,465,213,626,471,0.99752206,person
3,00117,466,213,626,476,0.99582076,person
3,00118,471,189,605,474,0.9959234,person
3,00119,459,204,606,471,0.996792,person
3,00120,438,190,598,477,0.9984131,person
3,00121,432,177,566,472,0.9973694,person
3,00122,415,190,558,473,0.9963684,person
3,00123,399,175,530,476,0.99762064,person
3,00124,392,179,534,465,0.9962494,person
3,00125,378,176,490,461,0.9948554,person
3,00126,358,159,483,451,0.99753237,person
3,00127,353,163,479,447,0.9964373,person
3,00128,352,164,456,428,0.9945523,person
3,00129,344,156,466,411,0.9958158,person
3,00129,421,289,474,399,0.51531035,handbag
3,00130,332,163,445,413,0.9946802,person
3,00131,326,145,436,394,0.9981547,person
3,00132,323,159,436,390,0.99637383,person
3,00133,320,148,417,382,0.99699914,person
3,00133,387,249,434,365,0.6350428,handbag
3,00134,304,148,414,374,0.97634524,person
3,00134,303,161,414,373,0.7212519,dog
3,00135,292,148,396,367,0.98768616,person
3,00136,288,144,387,365,0.997715,person
3,00136,358,253,402,337,0.6268243,handbag
3,00137,288,146,390,358,0.9982596,person
3,00138,287,143,367,351,0.9934196,person
3,00139,272,139,375,347,0.98287016,person
3,00140,270,147,366,339,0.9489457,person
3,00141,279,150,359,339,0.99319506,person
3,00142,286,168,362,340,0.8129539,person
3,00143,285,137,363,331,0.9906537,person
3,00144,264,142,361,328,0.99623567,person
3,00145,271,148,356,331,0.9891424,person
3,00146,259,152,350,324,0.9534227,person
3,00147,276,146,346,320,0.7902309,person
3,00148,273,157,336,328,0.7157735,person
3,00149,266,151,350,331,0.9288036,person
3,00151,258,197,359,336,0.9309549,person
3,00152,255,195,342,336,0.90439314,person
3,00153,264,175,347,329,0.67548823,person
3,00155,285,146,358,325,0.94820493,person
3,00156,300,139,361,322,0.97939026,person
3,00157,315,138,381,315,0.99256456,person
3,00158,320,137,382,308,0.99489564,person
3,00159,328,135,395,296,0.993153,person
3,00160,327,132,392,286,0.9806948,person
3,00161,333,128,397,283,0.99607325,person
3,00162,337,132,392,277,0.96205956,person
3,00163,330,122,383,273,0.99081403,person
3,00164,322,121,383,265,0.882941,person
3,00165,316,123,381,260,0.98339224,person
3,00166,319,121,380,260,0.9963505,person
3,00167,325,129,373,250,0.96074957,person
3,00168,325,116,372,249,0.98274696,person
3,00169,328,128,373,239,0.94548386,person
3,00170,323,117,374,239,0.97877824,person
3,00171,330,128,372,230,0.96177506,person
3,00172,330,115,372,230,0.97213745,person
3,00173,325,122,371,226,0.9789306,person
3,00174,328,110,366,226,0.9337697,person
3,00175,327,119,362,227,0.94466263,person
3,00176,319,117,364,224,0.9647107,person
3,00177,306,125,359,219,0.97260827,person
3,00178,313,110,351,219,0.80548227,person
3,00179,313,117,347,219,0.93382376,person
3,00181,307,124,347,217,0.9361911,person
3,00183,309,129,347,213,0.5443896,person
3,00187,305,124,336,204,0.5768268,person
3,00190,293,110,331,199,0.9371853,person
3,00192,291,113,322,197,0.69533783,person
3,00193,284,115,322,200,0.90170187,person
3,00195,284,111,316,195,0.8720514,person
3,00196,283,113,316,197,0.7693886,person
3,00197,284,110,313,195,0.68642855,person
3,00198,280,111,316,204,0.6501754,person
3,00202,279,111,306,187,0.7200117,person
3,00204,279,110,306,188,0.6109715,person
3,00205,279,107,305,186,0.5657125,person
3,00208,272,108,302,185,0.6940907,person
3,00209,273,110,298,181,0.67742085,person
3,00213,266,105,289,183,0.6638038,person
3,00214,264,105,288,173,0.78752476,person
3,00217,261,108,284,178,0.6787338,person
3,00221,257,101,283,173,0.72350633,person
3,00233,249,103,272,169,0.63575083,person
3,00235,249,102,272,168,0.54465276,person
3,00236,247,100,271,167,0.74532086,person
3,00237,242,101,266,166,0.58166593,person
3,00264,270,99,296,167,0.56433994,person
3,00293,287,110,320,190,0.63656205,person
3,00294,288,115,323,199,0.80372125,person
3,00296,286,116,320,197,0.84650886,person
3,00299,289,118,325,200,0.959822,person
3,00301,290,117,321,201,0.73940206,person
3,00302,289,118,319,204,0.6927785,person
3,00303,286,117,325,209,0.7551723,person
3,00304,290,121,327,209,0.63563013,person
3,00307,289,116,325,210,0.5908815,person
3,00308,285,120,326,217,0.9679735,person
3,00309,289,121,326,214,0.9061979,person
3,00311,290,122,325,223,0.8446518,person
3,00313,286,122,327,222,0.95173603,person
3,00314,288,124,331,226,0.8986515,person
3,00315,290,119,329,229,0.81035715,person
3,00316,290,123,332,228,0.93374693,person
3,00318,292,121,334,233,0.9832683,person
3,00319,294,121,337,234,0.9606406,person
3,00320,296,119,341,234,0.9861609,person
3,00321,295,124,339,247,0.9710978,person
3,00322,292,124,338,246,0.95787704,person
3,00323,294,126,341,242,0.9939533,person
3,00324,295,129,344,248,0.9922422,person
3,00325,295,126,344,253,0.98800874,person
3,00326,296,128,344,258,0.9701084,person
3,00327,295,125,343,258,0.98722976,person
3,00328,296,128,350,253,0.990285,person
3,00329,300,131,352,261,0.98740447,person
3,00330,300,131,352,260,0.9913216,person
3,00331,295,132,351,278,0.9857244,person
3,00332,300,128,350,264,0.9835383,person
3,00333,302,134,360,264,0.99262977,person
3,00334,304,131,366,274,0.99508756,person
3,00335,309,128,362,283,0.93911207,person
3,00336,312,130,363,285,0.9884211,person
3,00337,309,130,363,283,0.98779184,person
3,00338,309,132,377,292,0.9943011,person
3,00339,313,133,375,290,0.9854106,person
3,00340,311,132,368,294,0.97357947,person
3,00341,306,139,366,299,0.99297875,person
3,00342,309,135,365,305,0.99217963,person
3,00343,308,137,376,308,0.99202543,person
3,00344,311,142,376,315,0.9884291,person
3,00345,310,138,372,319,0.9756355,person
3,00346,309,143,370,327,0.990418,person
3,00347,304,141,369,335,0.9799793,person
3,00348,300,147,381,331,0.99123645,person
3,00349,306,149,373,334,0.99074125,person
3,00350,303,164,368,330,0.945089,person
3,00351,296,201,363,333,0.55417293,sheep
3,00352,301,221,361,317,0.62943465,elephant
3,00355,299,175,367,334,0.86302274,cat
3,00356,305,154,370,331,0.5249355,person
3,00356,304,168,369,329,0.5153293,dog
3,00357,306,149,370,334,0.992822,person
3,00358,295,145,373,332,0.99612695,person
3,00359,281,140,385,330,0.9923264,person
3,00360,290,147,390,329,0.9923247,person
3,00361,292,142,387,330,0.9950477,person
3,00362,313,139,384,337,0.996203,person
